corridor,date,load,n,dow,is_weekend,month,dom,lag1,lag7,roll7,roll14,corridor_cat
Hosur Road,2024-03-04,2.0,2.0,0,0,3,4,1.0,0.0,2.0,2.0714285714285716,Hosur Road
Hosur Road,2024-03-05,1.0,1.0,1,0,3,5,2.0,0.0,2.2857142857142856,1.8571428571428572,Hosur Road
Hosur Road,2024-03-06,3.0,2.0,2,0,3,6,1.0,4.0,2.4285714285714284,1.7857142857142858,Hosur Road
Hosur Road,2024-03-07,5.0,5.0,3,0,3,7,3.0,4.0,2.2857142857142856,1.8571428571428572,Hosur Road
Hosur Road,2024-03-08,1.0,1.0,4,0,3,8,5.0,3.0,2.4285714285714284,2.2142857142857144,Hosur Road
Hosur Road,2024-03-09,2.0,2.0,5,1,3,9,1.0,2.0,2.142857142857143,2.2857142857142856,Hosur Road
Hosur Road,2024-03-10,0.0,0.0,6,1,3,10,2.0,1.0,2.142857142857143,2.2142857142857144,Hosur Road
Hosur Road,2024-03-11,0.0,0.0,0,0,3,11,0.0,2.0,2.0,2.0,Hosur Road
Hosur Road,2024-03-12,5.0,5.0,1,0,3,12,0.0,1.0,1.7142857142857142,2.0,Hosur Road
Hosur Road,2024-03-13,0.0,0.0,2,0,3,13,5.0,3.0,2.2857142857142856,2.357142857142857,Hosur Road
Hosur Road,2024-03-14,0.0,0.0,3,0,3,14,0.0,5.0,1.8571428571428572,2.0714285714285716,Hosur Road
Hosur Road,2024-03-15,3.0,2.0,4,0,3,15,0.0,1.0,1.1428571428571428,1.7857142857142858,Hosur Road
Hosur Road,2024-03-16,0.0,0.0,5,1,3,16,3.0,2.0,1.4285714285714286,1.7857142857142858,Hosur Road
Hosur Road,2024-03-17,0.0,0.0,6,1,3,17,0.0,0.0,1.1428571428571428,1.6428571428571428,Hosur Road
Hosur Road,2024-03-18,0.0,0.0,0,0,3,18,0.0,0.0,1.1428571428571428,1.5714285714285714,Hosur Road
Hosur Road,2024-03-19,2.0,2.0,1,0,3,19,0.0,5.0,1.1428571428571428,1.4285714285714286,Hosur Road
Hosur Road,2024-03-20,0.0,0.0,2,0,3,20,2.0,0.0,0.7142857142857143,1.5,Hosur Road
Hosur Road,2024-03-21,0.0,0.0,3,0,3,21,0.0,0.0,0.7142857142857143,1.2857142857142858,Hosur Road
Hosur Road,2024-03-22,3.0,3.0,4,0,3,22,0.0,3.0,0.7142857142857143,0.9285714285714286,Hosur Road
Hosur Road,2024-03-23,0.0,0.0,5,1,3,23,3.0,0.0,0.7142857142857143,1.0714285714285714,Hosur Road
Hosur Road,2024-03-24,1.0,1.0,6,1,3,24,0.0,0.0,0.7142857142857143,0.9285714285714286,Hosur Road
Hosur Road,2024-03-25,2.0,2.0,0,0,3,25,1.0,0.0,0.8571428571428571,1.0,Hosur Road
Hosur Road,2024-03-26,1.0,1.0,1,0,3,26,2.0,2.0,1.1428571428571428,1.1428571428571428,Hosur Road
Hosur Road,2024-03-27,0.0,0.0,2,0,3,27,1.0,0.0,1.0,0.8571428571428571,Hosur Road
Hosur Road,2024-03-28,2.0,2.0,3,0,3,28,0.0,0.0,1.0,0.8571428571428571,Hosur Road
Hosur Road,2024-03-29,1.0,1.0,4,0,3,29,2.0,3.0,1.2857142857142858,1.0,Hosur Road
Hosur Road,2024-03-30,3.0,3.0,5,1,3,30,1.0,0.0,1.0,0.8571428571428571,Hosur Road
Hosur Road,2024-03-31,1.0,1.0,6,1,3,31,3.0,1.0,1.4285714285714286,1.0714285714285714,Hosur Road
Hosur Road,2024-04-01,0.0,0.0,0,0,4,1,1.0,2.0,1.4285714285714286,1.1428571428571428,Hosur Road
Hosur Road,2024-04-02,3.0,2.0,1,0,4,2,0.0,1.0,1.1428571428571428,1.1428571428571428,Hosur Road
Hosur Road,2024-04-03,3.0,3.0,2,0,4,3,3.0,0.0,1.4285714285714286,1.2142857142857142,Hosur Road
Hosur Road,2024-04-04,1.0,1.0,3,0,4,4,3.0,2.0,1.8571428571428572,1.4285714285714286,Hosur Road
Hosur Road,2024-04-05,16.0,14.0,4,0,4,5,1.0,1.0,1.7142857142857142,1.5,Hosur Road
Hosur Road,2024-04-06,3.0,3.0,5,1,4,6,16.0,3.0,3.857142857142857,2.4285714285714284,Hosur Road
Hosur Road,2024-04-07,0.0,0.0,6,1,4,7,3.0,1.0,3.857142857142857,2.642857142857143,Hosur Road
Hosur Road,2024-04-08,0.0,0.0,0,0,4,8,0.0,0.0,3.7142857142857144,2.5714285714285716,Hosur Road
IRR(Thanisandra road),2023-11-23,0.0,0.0,3,0,11,23,1.0,1.0,1.8571428571428572,1.4285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-24,0.0,0.0,4,0,11,24,0.0,0.0,1.4285714285714286,1.4285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-25,0.0,0.0,5,1,11,25,0.0,0.0,1.4285714285714286,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-26,0.0,0.0,6,1,11,26,0.0,3.0,1.5714285714285714,1.2857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-27,0.0,0.0,0,0,11,27,0.0,0.0,1.4285714285714286,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-28,0.0,0.0,1,0,11,28,0.0,0.0,1.4285714285714286,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-29,0.0,0.0,2,0,11,29,0.0,1.0,1.4285714285714286,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-11-30,2.0,2.0,3,0,11,30,0.0,0.0,0.8571428571428571,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-01,0.0,0.0,4,0,12,1,2.0,0.0,1.2857142857142858,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-02,0.0,0.0,5,1,12,2,0.0,0.0,1.5714285714285714,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-03,0.0,0.0,6,1,12,3,0.0,0.0,2.0,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-04,2.0,1.0,0,0,12,4,0.0,0.0,1.8571428571428572,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-05,1.0,1.0,1,0,12,5,2.0,0.0,2.0,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-06,0.0,0.0,2,0,12,6,1.0,0.0,1.7142857142857142,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-07,0.0,0.0,3,0,12,7,0.0,2.0,2.142857142857143,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-08,1.0,1.0,4,0,12,8,0.0,0.0,1.8571428571428572,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-09,0.0,0.0,5,1,12,9,1.0,0.0,1.5714285714285714,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-10,0.0,0.0,6,1,12,10,0.0,0.0,1.0,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-11,2.0,1.0,0,0,12,11,0.0,2.0,1.1428571428571428,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-12,1.0,1.0,1,0,12,12,2.0,1.0,1.4285714285714286,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-13,2.0,1.0,2,0,12,13,1.0,0.0,1.2857142857142858,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-14,0.0,0.0,3,0,12,14,2.0,0.0,0.8571428571428571,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-15,8.0,8.0,4,0,12,15,0.0,1.0,1.4285714285714286,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-16,9.0,9.0,5,1,12,16,8.0,0.0,1.8571428571428572,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-17,0.0,0.0,6,1,12,17,9.0,0.0,2.0,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-18,0.0,0.0,0,0,12,18,0.0,2.0,2.142857142857143,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-19,1.0,1.0,1,0,12,19,0.0,1.0,1.7142857142857142,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-20,0.0,0.0,2,0,12,20,1.0,2.0,2.0,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-21,1.0,1.0,3,0,12,21,0.0,0.0,2.4285714285714284,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-22,0.0,0.0,4,0,12,22,1.0,8.0,1.7142857142857142,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-23,2.0,2.0,5,1,12,23,0.0,9.0,1.5714285714285714,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-24,0.0,0.0,6,1,12,24,2.0,0.0,1.7142857142857142,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-25,0.0,0.0,0,0,12,25,0.0,0.0,1.8571428571428572,2.0,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-26,0.0,0.0,1,0,12,26,0.0,1.0,1.7142857142857142,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-27,0.0,0.0,2,0,12,27,0.0,0.0,1.4285714285714286,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-28,0.0,0.0,3,0,12,28,0.0,1.0,1.0,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-29,0.0,0.0,4,0,12,29,0.0,0.0,1.0,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-30,1.0,1.0,5,1,12,30,0.0,2.0,1.1428571428571428,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2023-12-31,0.0,0.0,6,1,12,31,1.0,0.0,0.8571428571428571,1.2857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-01,0.0,0.0,0,0,1,1,0.0,0.0,0.8571428571428571,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-02,0.0,0.0,1,0,1,2,0.0,0.0,0.8571428571428571,1.2857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-03,0.0,0.0,2,0,1,3,0.0,0.0,1.0,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-04,0.0,0.0,3,0,1,4,0.0,0.0,1.7142857142857142,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-05,0.0,0.0,4,0,1,5,0.0,0.0,2.0,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-06,2.0,1.0,5,1,1,6,0.0,1.0,1.5714285714285714,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-07,3.0,1.0,6,1,1,7,2.0,0.0,1.5714285714285714,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-08,1.0,1.0,0,0,1,8,3.0,0.0,1.1428571428571428,1.0,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-09,0.0,0.0,1,0,1,9,1.0,0.0,1.7142857142857142,1.2857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-10,0.0,0.0,2,0,1,10,0.0,0.0,2.142857142857143,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-11,1.0,1.0,3,0,1,11,0.0,0.0,2.0,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-12,2.0,1.0,4,0,1,12,1.0,0.0,1.8571428571428572,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-13,0.0,0.0,5,1,1,13,2.0,2.0,2.142857142857143,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-14,0.0,0.0,6,1,1,14,0.0,3.0,3.0,2.2857142857142856,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-15,3.0,2.0,0,0,1,15,0.0,1.0,3.5714285714285716,2.357142857142857,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-16,0.0,0.0,1,0,1,16,3.0,0.0,3.2857142857142856,2.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-17,0.0,0.0,2,0,1,17,0.0,0.0,3.2857142857142856,2.7142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-18,0.0,0.0,3,0,1,18,0.0,1.0,3.0,2.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-19,1.0,1.0,4,0,1,19,0.0,2.0,3.142857142857143,2.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-20,0.0,0.0,5,1,1,20,1.0,0.0,3.142857142857143,2.642857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-21,1.0,1.0,6,1,1,21,0.0,0.0,2.4285714285714284,2.7142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-22,0.0,0.0,0,0,1,22,1.0,3.0,2.0,2.7857142857142856,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-23,1.0,1.0,1,0,1,23,0.0,0.0,3.0,3.142857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-24,1.0,1.0,2,0,1,24,1.0,0.0,2.857142857142857,3.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-25,0.0,0.0,3,0,1,25,1.0,0.0,2.7142857142857144,2.857142857142857,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-26,0.0,0.0,4,0,1,26,0.0,1.0,2.4285714285714284,2.7857142857142856,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-27,0.0,0.0,5,1,1,27,0.0,0.0,2.142857142857143,2.642857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-28,0.0,0.0,6,1,1,28,0.0,1.0,2.0,2.2142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-29,0.0,0.0,0,0,1,29,0.0,0.0,1.8571428571428572,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-30,1.0,1.0,1,0,1,30,0.0,1.0,1.1428571428571428,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-01-31,0.0,0.0,2,0,1,31,1.0,1.0,0.7142857142857143,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-01,0.0,0.0,3,0,2,1,0.0,0.0,0.8571428571428571,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-02,0.0,0.0,4,0,2,2,0.0,0.0,1.0,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-03,0.0,0.0,5,1,2,3,0.0,0.0,1.0,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-04,0.0,0.0,6,1,2,4,0.0,0.0,1.0,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-05,1.0,1.0,0,0,2,5,0.0,0.0,1.2857142857142858,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-06,2.0,1.0,1,0,2,6,1.0,1.0,1.2857142857142858,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-07,0.0,0.0,2,0,2,7,2.0,0.0,1.2857142857142858,1.0,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-08,2.0,1.0,3,0,2,8,0.0,0.0,1.0,0.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-09,0.0,0.0,4,0,2,9,2.0,0.0,0.8571428571428571,0.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-10,0.0,0.0,5,1,2,10,0.0,0.0,1.2857142857142858,1.1428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-11,0.0,0.0,6,1,2,11,0.0,0.0,1.2857142857142858,1.1428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-12,0.0,0.0,0,0,2,12,0.0,1.0,1.0,1.1428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-13,0.0,0.0,1,0,2,13,0.0,2.0,0.5714285714285714,0.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-14,0.0,0.0,2,0,2,14,0.0,0.0,1.1428571428571428,1.2142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-15,0.0,0.0,3,0,2,15,0.0,2.0,1.2857142857142858,1.1428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-16,0.0,0.0,4,0,2,16,0.0,0.0,1.7142857142857142,1.2857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-17,1.0,1.0,5,1,2,17,0.0,0.0,1.8571428571428572,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-18,0.0,0.0,6,1,2,18,1.0,0.0,2.2857142857142856,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-19,0.0,0.0,0,0,2,19,0.0,0.0,3.142857142857143,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-20,0.0,0.0,1,0,2,20,0.0,0.0,3.0,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-21,0.0,0.0,2,0,2,21,0.0,0.0,2.4285714285714284,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-22,3.0,3.0,3,0,2,22,0.0,0.0,2.4285714285714284,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-23,0.0,0.0,4,0,2,23,3.0,0.0,2.4285714285714284,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-24,0.0,0.0,5,1,2,24,0.0,1.0,2.0,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-25,0.0,0.0,6,1,2,25,0.0,0.0,2.0,2.142857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-26,1.0,1.0,0,0,2,26,0.0,0.0,1.1428571428571428,2.142857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-27,0.0,0.0,1,0,2,27,1.0,0.0,1.1428571428571428,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-28,0.0,0.0,2,0,2,28,0.0,0.0,1.2857142857142858,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-02-29,0.0,0.0,3,0,2,29,0.0,3.0,1.2857142857142858,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-01,0.0,0.0,4,0,3,1,0.0,0.0,1.2857142857142858,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-02,1.0,1.0,5,1,3,2,0.0,0.0,1.2857142857142858,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-03,0.0,0.0,6,1,3,3,1.0,0.0,1.4285714285714286,1.7142857142857142,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-04,0.0,0.0,0,0,3,4,0.0,1.0,1.5714285714285714,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-05,0.0,0.0,1,0,3,5,0.0,0.0,1.5714285714285714,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-06,0.0,0.0,2,0,3,6,0.0,0.0,1.4285714285714286,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-07,3.0,3.0,3,0,3,7,0.0,0.0,1.4285714285714286,1.3571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-08,0.0,0.0,4,0,3,8,3.0,0.0,1.7142857142857142,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-09,1.0,1.0,5,1,3,9,0.0,1.0,1.7142857142857142,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-10,0.0,0.0,6,1,3,10,1.0,0.0,1.8571428571428572,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-11,0.0,0.0,0,0,3,11,0.0,0.0,2.4285714285714284,2.0,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-12,0.0,0.0,1,0,3,12,0.0,0.0,2.857142857142857,2.2142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-13,2.0,2.0,2,0,3,13,0.0,0.0,2.857142857142857,2.142857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-14,0.0,0.0,3,0,3,14,2.0,3.0,3.4285714285714284,2.4285714285714284,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-15,2.0,1.0,4,0,3,15,0.0,0.0,3.0,2.357142857142857,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-16,0.0,0.0,5,1,3,16,2.0,1.0,3.5714285714285716,2.642857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-17,1.0,1.0,6,1,3,17,0.0,0.0,3.142857142857143,2.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-18,1.0,1.0,0,0,3,18,1.0,0.0,2.4285714285714284,2.4285714285714284,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-19,2.0,2.0,1,0,3,19,1.0,0.0,2.0,2.4285714285714284,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-20,0.0,0.0,2,0,3,20,2.0,2.0,2.142857142857143,2.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-21,1.0,1.0,3,0,3,21,0.0,0.0,1.4285714285714286,2.4285714285714284,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-22,2.0,2.0,4,0,3,22,1.0,2.0,1.1428571428571428,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-23,2.0,2.0,5,1,3,23,2.0,0.0,0.5714285714285714,2.0714285714285716,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-24,1.0,1.0,6,1,3,24,2.0,1.0,0.42857142857142855,1.7857142857142858,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-25,0.0,0.0,0,0,3,25,1.0,1.0,0.42857142857142855,1.4285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-26,2.0,2.0,1,0,3,26,0.0,2.0,1.2857142857142858,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-27,0.0,0.0,2,0,3,27,2.0,0.0,1.7142857142857142,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-28,1.0,1.0,3,0,3,28,0.0,1.0,1.8571428571428572,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-29,3.0,3.0,4,0,3,29,1.0,2.0,2.142857142857143,1.6428571428571428,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-30,1.0,1.0,5,1,3,30,3.0,2.0,2.4285714285714284,1.5,IRR(Thanisandra road)
IRR(Thanisandra road),2024-03-31,1.0,1.0,6,1,3,31,1.0,1.0,2.7142857142857144,1.5714285714285714,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-01,2.0,2.0,0,0,4,1,1.0,0.0,3.4285714285714284,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-02,1.0,1.0,1,0,4,2,2.0,2.0,2.5714285714285716,1.9285714285714286,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-03,0.0,0.0,2,0,4,3,1.0,0.0,2.0,1.8571428571428572,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-04,0.0,0.0,3,0,4,4,0.0,1.0,2.4285714285714284,2.142857142857143,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-05,2.0,2.0,4,0,4,5,0.0,3.0,2.2857142857142856,2.2142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-06,0.0,0.0,5,1,4,6,2.0,1.0,2.0,2.2142857142857144,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-07,1.0,1.0,6,1,4,7,0.0,1.0,2.857142857142857,2.7857142857142856,IRR(Thanisandra road)
IRR(Thanisandra road),2024-04-08,0.0,0.0,0,0,4,8,1.0,2.0,2.4285714285714284,2.9285714285714284,IRR(Thanisandra road)
Magadi Road,2023-11-23,2.0,1.0,3,0,11,23,3.0,2.0,3.5714285714285716,3.7142857142857144,Magadi Road
Magadi Road,2023-11-24,0.0,0.0,4,0,11,24,2.0,1.0,3.4285714285714284,3.7142857142857144,Magadi Road
Magadi Road,2023-11-25,0.0,0.0,5,1,11,25,0.0,2.0,3.4285714285714284,3.5714285714285716,Magadi Road
Magadi Road,2023-11-26,1.0,1.0,6,1,11,26,0.0,2.0,3.2857142857142856,3.4285714285714284,Magadi Road
Magadi Road,2023-11-27,7.0,6.0,0,0,11,27,1.0,1.0,3.857142857142857,3.7142857142857144,Magadi Road
Magadi Road,2023-11-28,1.0,1.0,1,0,11,28,7.0,1.0,4.571428571428571,4.285714285714286,Magadi Road
Magadi Road,2023-11-29,1.0,1.0,2,0,11,29,1.0,3.0,4.428571428571429,3.9285714285714284,Magadi Road
Magadi Road,2023-11-30,4.0,4.0,3,0,11,30,1.0,2.0,4.571428571428571,4.071428571428571,Magadi Road
Magadi Road,2023-12-01,0.0,0.0,4,0,12,1,4.0,0.0,5.285714285714286,4.357142857142857,Magadi Road
Magadi Road,2023-12-02,0.0,0.0,5,1,12,2,0.0,0.0,5.571428571428571,4.5,Magadi Road
Magadi Road,2023-12-03,6.0,4.0,6,1,12,3,0.0,1.0,5.857142857142857,4.571428571428571,Magadi Road
Magadi Road,2023-12-04,1.0,1.0,0,0,12,4,6.0,7.0,6.142857142857143,5.0,Magadi Road
Magadi Road,2023-12-05,4.0,3.0,1,0,12,5,1.0,1.0,5.571428571428571,5.071428571428571,Magadi Road
Magadi Road,2023-12-06,4.0,4.0,2,0,12,6,4.0,1.0,5.571428571428571,5.0,Magadi Road
Magadi Road,2023-12-07,0.0,0.0,3,0,12,7,4.0,4.0,5.714285714285714,5.142857142857143,Magadi Road
Magadi Road,2023-12-08,3.0,3.0,4,0,12,8,0.0,0.0,5.714285714285714,5.5,Magadi Road
Magadi Road,2023-12-09,0.0,0.0,5,1,12,9,3.0,0.0,6.142857142857143,5.857142857142857,Magadi Road
Magadi Road,2023-12-10,0.0,0.0,6,1,12,10,0.0,6.0,6.571428571428571,6.214285714285714,Magadi Road
Magadi Road,2023-12-11,0.0,0.0,0,0,12,11,0.0,1.0,6.285714285714286,6.214285714285714,Magadi Road
Magadi Road,2023-12-12,2.0,2.0,1,0,12,12,0.0,4.0,5.714285714285714,5.642857142857143,Magadi Road
Magadi Road,2023-12-13,6.0,5.0,2,0,12,13,2.0,4.0,5.714285714285714,5.642857142857143,Magadi Road
Magadi Road,2023-12-14,1.0,1.0,3,0,12,14,6.0,0.0,5.285714285714286,5.5,Magadi Road
Magadi Road,2023-12-15,0.0,0.0,4,0,12,15,1.0,3.0,5.857142857142857,5.785714285714286,Magadi Road
Magadi Road,2023-12-16,0.0,0.0,5,1,12,16,0.0,0.0,5.714285714285714,5.928571428571429,Magadi Road
Magadi Road,2023-12-17,2.0,2.0,6,1,12,17,0.0,0.0,5.0,5.785714285714286,Magadi Road
Magadi Road,2023-12-18,3.0,3.0,0,0,12,18,2.0,0.0,5.142857142857143,5.714285714285714,Magadi Road
Magadi Road,2023-12-19,2.0,2.0,1,0,12,19,3.0,2.0,5.428571428571429,5.571428571428571,Magadi Road
Magadi Road,2023-12-20,1.0,1.0,2,0,12,20,2.0,6.0,5.571428571428571,5.642857142857143,Magadi Road
Magadi Road,2023-12-21,3.0,1.0,3,0,12,21,1.0,1.0,5.714285714285714,5.5,Magadi Road
